journey_id,trip_id,journey_start_datetime,journey_start_lat,journey_start_lon,journey_start_insee,journey_start_postcode,journey_start_town,journey_start_country,journey_end_datetime,journey_end_lat,journey_end_lon,journey_end_insee,journey_end_postcode,journey_end_town,journey_end_country,journey_distance,journey_duration
1680747,eab4d9b5-2564-4181-919e-b277a4660d56,2019-12-09T08:15:00.000Z,45.778999999999996,4.803,69123,69001,Lyon,France,2019-12-09T08:30:00.000Z,45.81,4.76,69072,69570,Dardilly,France,9319,671
1682818,67123d17-fa1d-4556-80d8-2af3d90c1cf3,2019-12-09T14:15:00.000Z,45.8,4.76,69072,69570,Dardilly,France,2019-12-09T14:30:00.000Z,45.97,4.73,69264,69400,Villefranche-sur-Saône,France,11944,860
1683354,7a246cfb-f7b9-4c9e-b3cb-4b0a7811fff6,2019-12-09T14:30:00.000Z,45.81,4.76,69072,69570,Dardilly,France,2019-12-09T14:30:00.000Z,45.778999999999996,4.803,69123,69001,Lyon,France,9666,696
1683205,33f20357-b0c4-42c5-b55d-c2a815e878b1,2019-12-09T14:45:00.000Z,45.729,4.83,69123,69001,Lyon,France,2019-12-09T15:15:00.000Z,45.85,4.66,69121,69380,Lozanne,France,22027,1586
1683222,718ce599-7537-4d6d-9885-a8b65a813c69,2019-12-09T14:45:00.000Z,45.729,4.841,69123,69001,Lyon,France,2019-12-09T15:15:00.000Z,46.05,4.72,69206,69830,Saint-Georges-de-Reneins,France,30986,2231
1683099,35f774d0-eac3-42c4-b5b0-6f57cf0a5aab,2019-12-09T15:00:00.000Z,45.731,4.833,69123,69001,Lyon,France,2019-12-09T15:30:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,31000,2232
1612197,6e45f6f7-f68c-4d8d-9290-f0a7bb213440,2019-12-09T15:00:00.000Z,45.742,4.8660000000000005,69123,69001,Lyon,France,2019-12-09T15:30:00.000Z,45.775,4.83,69123,69001,Lyon,France,6454,2063
1683486,3da604ad-d276-4302-a542-bc85eb485b99,2019-12-09T15:00:00.000Z,45.746,4.841,69123,69001,Lyon,France,2019-12-09T15:30:00.000Z,45.96,4.71,69156,69480,Pommiers,France,25208,1815
1683307,b21939c2-7c08-4a24-a6e9-f51bad26f5e6,2019-12-09T15:00:00.000Z,45.672,4.851,69276,69320,Feyzin,France,2019-12-09T15:15:00.000Z,45.751999999999995,4.9,69029,69500,Bron,France,12986,935
1683221,86f50fd1-33f9-4fb9-b252-9b7ad907ae9e,2019-12-09T15:00:00.000Z,45.7,4.9,69290,69800,Saint-Priest,France,2019-12-09T15:15:00.000Z,45.782,4.877,69266,69100,Villeurbanne,France,11041,795
1683322,86f50fd1-33f9-4fb9-b252-9b7ad907ae9e,2019-12-09T15:00:00.000Z,45.7,4.9,69290,69800,Saint-Priest,France,2019-12-09T15:15:00.000Z,45.778,4.878,69266,69100,Villeurbanne,France,10833,780
1683357,c2405e42-0556-45a9-af91-273d51833ac5,2019-12-09T15:15:00.000Z,45.757,4.855,69123,69001,Lyon,France,2019-12-09T15:45:00.000Z,45.97,4.73,69264,69400,Villefranche-sur-Saône,France,24208,1743
1683291,80613164-f0f5-400c-bcd4-cf96210cff06,2019-12-09T15:15:00.000Z,45.782,4.877,69266,69100,Villeurbanne,France,2019-12-09T15:45:00.000Z,45.83,4.61,69010,69210,L'Arbresle,France,27361,1970
1683256,df9a9294-74ad-401f-9a4f-5c537f44c59f,2019-12-09T15:15:00.000Z,45.76,5.03,69282,69330,Meyzieu,France,2019-12-09T15:45:00.000Z,45.801,4.785,69040,69410,Champagne-au-Mont-d'Or,France,25000,1800
1683315,e9c5038a-2ed2-47c6-a617-96a98e1f31a8,2019-12-09T15:15:00.000Z,45.81,4.75,69072,69570,Dardilly,France,2019-12-09T15:30:00.000Z,45.751000000000005,4.838,69123,69001,Lyon,France,12236,881
1684907,49ae1fa6-5cec-4f2a-b37f-27f913e70500,2019-12-09T15:45:00.000Z,45.757,4.825,69123,69001,Lyon,France,2019-12-09T16:15:00.000Z,45.97,4.73,69264,69400,Villefranche-sur-Saône,France,21138,1522
1684413,49ae1fa6-5cec-4f2a-b37f-27f913e70500,2019-12-09T15:45:00.000Z,45.748999999999995,4.825,69123,69001,Lyon,France,2019-12-09T16:15:00.000Z,45.99,4.73,69264,69400,Villefranche-sur-Saône,France,22194,1598
1684499,49ae1fa6-5cec-4f2a-b37f-27f913e70500,2019-12-09T15:45:00.000Z,45.739,4.8180000000000005,69123,69001,Lyon,France,2019-12-09T16:15:00.000Z,45.99,4.73,69264,69400,Villefranche-sur-Saône,France,23361,1682
1684920,bb120893-dc22-42ec-bb68-2e770c6ff12b,2019-12-09T16:00:00.000Z,45.778999999999996,4.803,69123,69001,Lyon,France,2019-12-09T16:30:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,25569,1841
1685491,5794b758-df56-4a4b-b698-06f1948cab83,2019-12-09T16:00:00.000Z,45.751000000000005,4.838,69123,69001,Lyon,France,2019-12-09T16:30:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,28833,2076
1684429,c1d310a0-df03-422d-b2d9-24fff62d5469,2019-12-09T16:00:00.000Z,45.738,4.824,69123,69001,Lyon,France,2019-12-09T16:30:00.000Z,45.73,4.67,69255,69670,Vaugneray,France,20041,1443
1685119,5794b758-df56-4a4b-b698-06f1948cab83,2019-12-09T16:00:00.000Z,45.766000000000005,4.803999999999999,69123,69001,Lyon,France,2019-12-09T16:30:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,27750,1998
1684897,0b216ce3-b026-4fe8-aa96-4c356e8c3917,2019-12-09T16:00:00.000Z,45.781000000000006,4.897,69266,69100,Villeurbanne,France,2019-12-09T16:30:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,24180,1741
1684490,153a629a-370d-4b5b-ba5a-4edc1c3274ba,2019-12-09T16:00:00.000Z,45.765,4.9,69266,69100,Villeurbanne,France,2019-12-09T16:30:00.000Z,45.97,4.73,69264,69400,Villefranche-sur-Saône,France,23555,1696
1684165,c4bc3b31-c07e-44ab-ab9e-71d2e5ef3265,2019-12-09T16:00:00.000Z,45.785,4.765,69081,69130,Écully,France,2019-12-09T16:30:00.000Z,45.98,4.71,69264,69400,Villefranche-sur-Saône,France,19694,1418
1685626,69f11c39-2864-45bd-8a7e-ada5cb4d2e89,2019-12-09T16:00:00.000Z,45.97,4.71,69115,69400,Limas,France,2019-12-09T16:30:00.000Z,45.776,4.874,69266,69100,Villeurbanne,France,25444,1832
1685606,69f11c39-2864-45bd-8a7e-ada5cb4d2e89,2019-12-09T16:00:00.000Z,45.97,4.71,69115,69400,Limas,France,2019-12-09T16:30:00.000Z,45.773,4.873,69266,69100,Villeurbanne,France,26847,1933
1684059,64fe0d7c-83be-4b08-baf9-2f880e71a3b0,2019-12-09T16:00:00.000Z,45.99,4.71,69264,69400,Villefranche-sur-Saône,France,2019-12-09T16:30:00.000Z,45.775,4.801,69123,69001,Lyon,France,22611,1628
1684295,1225583f-d319-47f8-998c-46f2ab046d08,2019-12-09T16:00:00.000Z,45.751999999999995,4.9,69029,69500,Bron,France,2019-12-09T16:00:00.000Z,45.733000000000004,4.908,69029,69500,Bron,France,3750,270
1685587,5568ef57-9d24-4e13-a842-d8ae0f93b45c,2019-12-09T16:00:00.000Z,45.68,4.77,69027,69530,Brignais,France,2019-12-09T16:15:00.000Z,45.773999999999994,4.813,69123,69001,Lyon,France,16069,1157
1685620,5b7230bb-254a-41d9-9e05-fac13e08d0e7,2019-12-09T16:00:00.000Z,45.8,4.76,69072,69570,Dardilly,France,2019-12-09T16:15:00.000Z,45.754,4.852,69123,69001,Lyon,France,12791,921
1685420,c6d9522d-c0eb-430f-9d4b-a63e65b5ce35,2019-12-09T16:00:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-09T16:30:00.000Z,45.89,4.45,69157,69490,Vindry-sur-Turdine,France,20986,1511
1684311,f22b201c-f790-41b5-b782-a6b815dfb9b4,2019-12-09T16:00:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,2019-12-09T16:15:00.000Z,45.768,4.849,69123,69001,Lyon,France,13569,977
1684340,9bb77f46-1850-47da-96d7-1cb6aba0219c,2019-12-09T16:00:00.000Z,45.71,4.92,69290,69800,Saint-Priest,France,2019-12-09T16:15:00.000Z,45.762,4.877,69266,69100,Villeurbanne,France,11458,825
1685584,1177b566-f832-4766-b7cf-cb8444c9083f,2019-12-09T16:15:00.000Z,45.77,4.856,69123,69001,Lyon,France,2019-12-09T16:45:00.000Z,45.97,4.71,69264,69400,Villefranche-sur-Saône,France,24750,1782
1638122,061c1ec8-0d3b-402f-af92-aa28415753ab,2019-12-09T16:15:00.000Z,45.758,4.901,69266,69100,Villeurbanne,France,2019-12-09T17:45:00.000Z,45.85,4.68,69121,69380,Lozanne,France,28620,5151
1632526,d5196abc-27f2-4940-bba0-0c6456a554d3,2019-12-09T16:15:00.000Z,45.757,4.916,69266,69100,Villeurbanne,France,2019-12-09T16:45:00.000Z,45.86,4.66,69020,69380,Belmont-d'Azergues,France,34027,2102
1638231,9b779806-8345-4279-8d45-9eff08cc38ad,2019-12-09T16:15:00.000Z,45.758,4.916,69266,69100,Villeurbanne,France,2019-12-09T16:45:00.000Z,45.84,4.73,69117,69380,Lissieu,France,23568,1439
1635604,61263872-a739-4854-b98e-3adbb2319528,2019-12-09T16:15:00.000Z,45.773999999999994,4.874,69266,69100,Villeurbanne,France,2019-12-09T16:45:00.000Z,45.76,4.757,69244,69160,Tassin-la-Demi-Lune,France,13804,1311
1685146,bba70728-c772-45c2-879e-d0c2ca491ed1,2019-12-09T16:15:00.000Z,45.65,4.75,69268,69390,Vourles,France,2019-12-09T16:45:00.000Z,45.778999999999996,4.871,69266,69100,Villeurbanne,France,20305,1462
1684221,ec0fb930-ef72-4a36-a95b-d98f2bec96cd,2019-12-09T16:15:00.000Z,45.97,4.71,69264,69400,Villefranche-sur-Saône,France,2019-12-09T16:45:00.000Z,45.768,4.837,69123,69001,Lyon,France,25277,1820
1684169,ec0fb930-ef72-4a36-a95b-d98f2bec96cd,2019-12-09T16:15:00.000Z,45.97,4.71,69264,69400,Villefranche-sur-Saône,France,2019-12-09T16:45:00.000Z,45.777,4.834,69123,69001,Lyon,France,27388,1972
1684162,c8a18f88-4b7a-4c95-9432-0efaa39ee9bb,2019-12-09T16:15:00.000Z,45.68,4.77,69027,69530,Brignais,France,2019-12-09T16:30:00.000Z,45.763000000000005,4.8660000000000005,69123,69001,Lyon,France,18319,1319
1685173,ed783bfb-8e1c-403b-9f6f-75d0986f9b6e,2019-12-09T16:15:00.000Z,45.68,4.77,69027,69530,Brignais,France,2019-12-09T16:30:00.000Z,45.763000000000005,4.841,69123,69001,Lyon,France,16027,1154
1684175,1b30321b-4d52-4192-995a-aca911b52b11,2019-12-09T16:15:00.000Z,45.68,4.77,69027,69530,Brignais,France,2019-12-09T16:15:00.000Z,45.714,4.806,69149,69600,Oullins,France,8138,586
1683863,640fa0bf-f719-4d9e-aa8d-548958e4bcea,2019-12-09T16:15:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-09T16:30:00.000Z,45.801,4.8260000000000005,69123,69001,Lyon,France,10027,722
1686355,3e2fb519-421d-4598-9afa-ee6622408caf,2019-12-09T16:30:00.000Z,45.786,4.811,69123,69001,Lyon,France,2019-12-09T17:00:00.000Z,45.99,4.72,69264,69400,Villefranche-sur-Saône,France,23000,1656
1687675,7a2395bc-00f3-4851-a247-ce5c9af0b90f,2019-12-09T16:30:00.000Z,45.745,4.848,69123,69001,Lyon,France,2019-12-09T16:30:00.000Z,45.723,4.883,69123,69001,Lyon,France,5944,428
1687936,2b273ba3-bfa0-4ce6-a2b0-9446611112d5,2019-12-09T16:30:00.000Z,45.803999999999995,4.782,69040,69410,Champagne-au-Mont-d'Or,France,2019-12-09T16:45:00.000Z,45.755,4.833,69123,69001,Lyon,France,10722,772
1687902,97f3921f-b695-445d-aa9b-b40e5cd92f30,2019-12-09T16:30:00.000Z,45.803999999999995,4.782,69040,69410,Champagne-au-Mont-d'Or,France,2019-12-09T16:45:00.000Z,45.748999999999995,4.825,69123,69001,Lyon,France,9152,659
1688213,df800220-376e-4881-9248-25e691f3eaa2,2019-12-09T16:30:00.000Z,45.7,4.68,69131,69510,Messimy,France,2019-12-09T17:00:00.000Z,45.745,4.848,69123,69001,Lyon,France,18986,1367
1686456,fd891298-0493-4907-a3cc-5639801ebf82,2019-12-09T16:30:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-09T16:45:00.000Z,45.79,4.859,69034,69300,Caluire-et-Cuire,France,12263,883
1687779,5689477a-0aca-40a1-97db-e99be6d3ec2a,2019-12-09T16:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-09T16:45:00.000Z,45.98,4.74,69264,69400,Villefranche-sur-Saône,France,11611,836
1687495,c27c31d7-217f-4ca4-9b4a-7bc67079398b,2019-12-09T16:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-09T16:45:00.000Z,46.02,4.72,69013,69400,Arnas,France,13597,979
1688166,b341429e-2215-4134-943a-1e08b8cc700e,2019-12-09T16:30:00.000Z,45.69,4.91,69290,69800,Saint-Priest,France,2019-12-09T16:30:00.000Z,45.715,4.894,69259,69200,Vénissieux,France,3958,285
1688135,a2c0059c-f770-4a3f-bbf9-6a91c4f20f8d,2019-12-09T16:30:00.000Z,45.71,4.92,69290,69800,Saint-Priest,France,2019-12-09T16:45:00.000Z,45.763999999999996,4.881,69266,69100,Villeurbanne,France,11486,827
1687927,14d91bf2-cb57-49fe-a3b7-65a767c82a8c,2019-12-09T16:30:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,2019-12-09T16:45:00.000Z,45.772,4.88,69266,69100,Villeurbanne,France,11930,859
1686165,9bbdeedf-b99f-4818-b63f-72cf8f219f7f,2019-12-09T16:45:00.000Z,45.762,4.915,69266,69100,Villeurbanne,France,2019-12-09T17:15:00.000Z,45.99,4.73,69264,69400,Villefranche-sur-Saône,France,26236,1889
1688037,824bd134-717b-410a-b7ff-8142a0afd5d0,2019-12-09T16:45:00.000Z,45.768,4.7860000000000005,69244,69160,Tassin-la-Demi-Lune,France,2019-12-09T17:00:00.000Z,45.775,4.861000000000001,69266,69100,Villeurbanne,France,9458,681
1687989,ab64e2d8-968d-404b-b89a-25f18ef0b7c2,2019-12-09T16:45:00.000Z,45.68,4.77,69027,69530,Brignais,France,2019-12-09T17:00:00.000Z,45.716,4.813,69149,69600,Oullins,France,9347,673
1687514,483f3fac-c78d-4e05-8d1c-e5ad8504116b,2019-12-09T16:45:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-09T17:00:00.000Z,45.792,4.838,69034,69300,Caluire-et-Cuire,France,10861,782
1632960,6c7d6ce6-3d57-4d3e-90d2-e49f4f3dd7b2,2019-12-09T16:45:00.000Z,45.7,4.93,69290,69800,Saint-Priest,France,2019-12-09T17:00:00.000Z,45.771,4.861000000000001,69266,69100,Villeurbanne,France,16635,1390
1686322,97d5e36e-ce80-4cfb-af6b-d12e9c5d17f8,2019-12-09T17:00:00.000Z,45.777,4.801,69123,69001,Lyon,France,2019-12-09T17:30:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,25638,1846
1687062,fe4de792-77bc-4b47-8d05-fae4a7924fa2,2019-12-09T17:00:00.000Z,45.747,4.936,69275,69150,Décines-Charpieu,France,2019-12-09T17:30:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,28819,2075
1686645,7da3ca7f-3b4a-443d-8ced-814191c08ac7,2019-12-09T17:00:00.000Z,45.768,4.7860000000000005,69244,69160,Tassin-la-Demi-Lune,France,2019-12-09T17:30:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,19527,1406
1687024,3cf6bbe3-46ec-4e9e-afb5-7e06008a57fb,2019-12-09T17:00:00.000Z,45.677,4.787,69204,69230,Saint-Genis-Laval,France,2019-12-09T17:15:00.000Z,45.726000000000006,4.84,69123,69001,Lyon,France,8958,645
1688336,b6f45698-8e75-49b2-a957-d2fe62dab114,2019-12-09T17:00:00.000Z,45.78,4.7,69127,69280,Marcy-l'Étoile,France,2019-12-09T17:30:00.000Z,45.748000000000005,4.879,69123,69001,Lyon,France,20722,1492
1686269,6df9a694-a3e7-47cc-8914-cd1dbb0bd1d0,2019-12-09T17:00:00.000Z,45.74,4.74,69069,69290,Craponne,France,2019-12-09T17:15:00.000Z,45.778,4.862,69266,69100,Villeurbanne,France,16402,1181
1686998,2568f9b0-a10f-48f4-b7ef-c7ac94166ed7,2019-12-09T17:00:00.000Z,45.791000000000004,4.861000000000001,69034,69300,Caluire-et-Cuire,France,2019-12-09T17:15:00.000Z,45.763999999999996,4.785,69244,69160,Tassin-la-Demi-Lune,France,9402,677
1687087,0a894c30-97b5-459c-8096-3605d7467c99,2019-12-09T17:00:00.000Z,45.72,4.98,69277,69740,Genas,France,2019-12-09T17:30:00.000Z,45.778999999999996,4.86,69266,69100,Villeurbanne,France,16250,1170
1686979,f1eab466-c75b-4f29-9ee2-b3be930c2f99,2019-12-09T17:15:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-09T17:45:00.000Z,45.7,4.47,69201,69610,Sainte-Foy-l'Argentière,France,30750,2214
1689087,021cc6ff-0d7d-4625-9184-a3885dd3a444,2019-12-09T17:30:00.000Z,45.88,4.47,69157,69490,Vindry-sur-Turdine,France,2019-12-09T17:30:00.000Z,45.89,4.43,69243,69170,Tarare,France,4486,323
1689131,9aab5b3e-73c4-4a3b-a509-95e1ece4f055,2019-12-09T17:30:00.000Z,45.729,4.919,69029,69500,Bron,France,2019-12-09T17:45:00.000Z,45.7,4.823,69152,69310,Pierre-Bénite,France,12513,901
1689188,837e1b0b-3f5b-4679-8bc2-19afc36e0c0d,2019-12-09T17:45:00.000Z,45.786,4.776,69081,69130,Écully,France,2019-12-09T18:00:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,18430,1327
1689084,3ffab30f-7f7a-401d-82da-34372bd998f1,2019-12-09T18:00:00.000Z,45.74,4.823,69123,69001,Lyon,France,2019-12-09T18:15:00.000Z,45.58,4.76,69091,69700,Givors,France,16902,1217
1640042,95a3a25e-06a0-4ddd-a2ac-95a39d316697,2019-12-09T18:00:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-09T18:15:00.000Z,45.746,4.828,69123,69001,Lyon,France,10082,1100
1689614,d8542b3c-6870-49ac-898e-1e1f666a7dd7,2019-12-09T18:45:00.000Z,45.81,4.9,69286,69140,Rillieux-la-Pape,France,2019-12-09T19:00:00.000Z,45.76,5.0,69282,69330,Meyzieu,France,11263,811
1699472,ab88584e-c000-481b-ac4b-a86291fe44a8,2019-12-10T04:15:00.000Z,45.97,4.73,69264,69400,Villefranche-sur-Saône,France,2019-12-10T04:45:00.000Z,45.731,4.833,69123,69001,Lyon,France,24152,1739
1700032,6aa5c49f-6d09-4c10-8cac-36d2433885ef,2019-12-10T04:45:00.000Z,46.11,4.73,69019,69220,Belleville-en-Beaujolais,France,2019-12-10T05:15:00.000Z,45.775,4.801,69123,69001,Lyon,France,28041,2019
1700037,a17a45e4-b4ff-4dcc-ba7a-069d9c263cd4,2019-12-10T04:45:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,2019-12-10T05:15:00.000Z,45.775,4.801,69123,69001,Lyon,France,25861,1862
1700014,76337ed8-596f-40bb-b0ea-db4fb266208d,2019-12-10T05:00:00.000Z,46.1,4.75,69019,69220,Belleville-en-Beaujolais,France,2019-12-10T05:30:00.000Z,45.731,4.833,69123,69001,Lyon,France,30694,2210
1699539,76337ed8-596f-40bb-b0ea-db4fb266208d,2019-12-10T05:00:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,2019-12-10T05:45:00.000Z,45.731,4.833,69123,69001,Lyon,France,31250,2250
1699762,76337ed8-596f-40bb-b0ea-db4fb266208d,2019-12-10T05:00:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,2019-12-10T05:45:00.000Z,45.731,4.833,69123,69001,Lyon,France,31250,2250
1699662,6dea448b-c226-4e92-b1bf-4a611abaed09,2019-12-10T05:00:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,2019-12-10T05:30:00.000Z,45.785,4.897,69266,69100,Villeurbanne,France,24194,1742
1699861,6dea448b-c226-4e92-b1bf-4a611abaed09,2019-12-10T05:00:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,2019-12-10T05:30:00.000Z,45.778,4.91,69256,69120,Vaulx-en-Velin,France,25083,1806
1699969,b5e49091-26fc-4550-a62d-8f6b30f565de,2019-12-10T05:00:00.000Z,45.97,4.32,69006,69550,Amplepuis,France,2019-12-10T06:00:00.000Z,45.765,4.9,69266,69100,Villeurbanne,France,53111,3824
1701663,ba6ea4b2-bffc-4a80-8548-2f49602a7931,2019-12-10T05:30:00.000Z,45.762,4.912,69266,69100,Villeurbanne,France,2019-12-10T05:30:00.000Z,45.786,4.881,69266,69100,Villeurbanne,France,5722,412
1700544,13029049-d25e-4efe-b9bd-28525f4cfd82,2019-12-10T05:30:00.000Z,45.84,4.66,69086,69210,Fleurieux-sur-l'Arbresle,France,2019-12-10T06:00:00.000Z,45.781000000000006,4.806,69123,69001,Lyon,France,18930,1363
1700573,f0cdadcb-1918-4dde-9331-0e5014b62b2d,2019-12-10T05:30:00.000Z,45.93,4.72,69009,69480,Anse,France,2019-12-10T06:00:00.000Z,45.757,4.855,69123,69001,Lyon,France,27277,1964
1700604,f0cdadcb-1918-4dde-9331-0e5014b62b2d,2019-12-10T05:30:00.000Z,45.93,4.72,69009,69480,Anse,France,2019-12-10T06:00:00.000Z,45.754,4.852,69123,69001,Lyon,France,27208,1959
1700712,258894b8-fc67-4e9c-9234-2a2e3925621a,2019-12-10T05:30:00.000Z,45.94,4.71,69009,69480,Anse,France,2019-12-10T06:00:00.000Z,45.776,4.803,69123,69001,Lyon,France,22125,1593
1701971,5d736d59-30f2-40b5-9b31-28685c66d5af,2019-12-10T05:45:00.000Z,45.83,4.61,69010,69210,L'Arbresle,France,2019-12-10T06:15:00.000Z,45.782,4.877,69266,69100,Villeurbanne,France,27638,1990
1700466,15dbcbf8-afff-4b3c-a2bd-0e676a0aaa50,2019-12-10T05:45:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,2019-12-10T06:15:00.000Z,45.78,4.883,69266,69100,Villeurbanne,France,29875,2151
1701980,15dbcbf8-afff-4b3c-a2bd-0e676a0aaa50,2019-12-10T05:45:00.000Z,45.97,4.73,69264,69400,Villefranche-sur-Saône,France,2019-12-10T06:15:00.000Z,45.781000000000006,4.886,69266,69100,Villeurbanne,France,22472,1618
1702093,5b0f180e-1300-4528-9cf6-f8c493a19e64,2019-12-10T05:45:00.000Z,45.58,4.76,69091,69700,Givors,France,2019-12-10T06:15:00.000Z,45.762,4.856,69123,69001,Lyon,France,21958,1581
1702002,5b0f180e-1300-4528-9cf6-f8c493a19e64,2019-12-10T05:45:00.000Z,45.58,4.77,69091,69700,Givors,France,2019-12-10T06:00:00.000Z,45.743,4.824,69123,69001,Lyon,France,18722,1348
1702188,d1c9b2c5-6867-435b-8400-142edbd34e81,2019-12-10T06:00:00.000Z,45.772,4.841,69123,69001,Lyon,France,2019-12-10T06:30:00.000Z,45.99,4.71,69264,69400,Villefranche-sur-Saône,France,26458,1905
1701733,d1c9b2c5-6867-435b-8400-142edbd34e81,2019-12-10T06:00:00.000Z,45.77,4.863,69266,69100,Villeurbanne,France,2019-12-10T06:30:00.000Z,45.99,4.71,69264,69400,Villefranche-sur-Saône,France,27875,2007
1701814,079f6717-079e-450f-9da7-30b1386d8fe0,2019-12-10T06:00:00.000Z,45.772,4.88,69266,69100,Villeurbanne,France,2019-12-10T06:15:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,11597,835
1700081,214fe226-402e-4a23-b61c-c895a5d59171,2019-12-10T06:00:00.000Z,45.762,4.912,69266,69100,Villeurbanne,France,2019-12-10T06:15:00.000Z,45.84,4.73,69117,69380,Lissieu,France,20569,1481
1701847,43a8e625-1f9a-4623-9d22-7d73f9078d3a,2019-12-10T06:00:00.000Z,45.785,4.93,69256,69120,Vaulx-en-Velin,France,2019-12-10T06:30:00.000Z,45.751999999999995,4.8260000000000005,69123,69001,Lyon,France,15805,1138
1701785,32dd12e5-a311-4217-a9d7-769c048377d1,2019-12-10T06:00:00.000Z,45.89,4.43,69243,69170,Tarare,France,2019-12-10T06:45:00.000Z,45.754,4.833,69123,69001,Lyon,France,31458,2265
1701004,c71aa7e1-c921-44f6-b9e2-fa3ce83db2d8,2019-12-10T06:00:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,2019-12-10T06:30:00.000Z,45.748999999999995,4.825,69123,69001,Lyon,France,22069,1589
1700547,9b50cb12-6fca-43b9-b417-9f226f38ef89,2019-12-10T06:00:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,2019-12-10T06:45:00.000Z,45.768,4.849,69123,69001,Lyon,France,27194,1958
1701595,3f003cef-2058-4dba-bbd5-4f26d21fe50e,2019-12-10T06:00:00.000Z,45.98,4.71,69264,69400,Villefranche-sur-Saône,France,2019-12-10T06:30:00.000Z,45.763000000000005,4.845,69123,69001,Lyon,France,26138,1882
1702088,010f01a9-b3b1-4485-90b5-ca779e448593,2019-12-10T06:00:00.000Z,45.7,4.47,69201,69610,Sainte-Foy-l'Argentière,France,2019-12-10T06:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,30888,2224
1701644,1f1cda2f-22c1-4f79-a382-eeb209eb2ab6,2019-12-10T06:00:00.000Z,45.73,4.46,69220,69930,Saint-Laurent-de-Chamousset,France,2019-12-10T06:45:00.000Z,45.82,4.76,69116,69760,Limonest,France,31847,2293
1701764,55031c26-0eb7-41e9-9cb6-4ff6aa60939c,2019-12-10T06:15:00.000Z,45.757,4.855,69123,69001,Lyon,France,2019-12-10T06:45:00.000Z,45.78,4.7,69127,69280,Marcy-l'Étoile,France,18069,1301
1700231,5d9419f7-4080-416b-9865-82dcca7ae074,2019-12-10T06:15:00.000Z,45.738,4.852,69123,69001,Lyon,France,2019-12-10T06:30:00.000Z,45.8,4.76,69072,69570,Dardilly,France,12263,883
1700523,07a5b556-1ed8-4e3f-8f0e-40f7fa033222,2019-12-10T06:15:00.000Z,45.765,4.9,69266,69100,Villeurbanne,France,2019-12-10T06:30:00.000Z,45.7,4.9,69290,69800,Saint-Priest,France,8458,609
1701938,7b90bd92-ec9b-4fe5-8c2d-4473a78f79a4,2019-12-10T06:15:00.000Z,45.78,4.883,69266,69100,Villeurbanne,France,2019-12-10T06:45:00.000Z,45.81,4.77,69116,69760,Limonest,France,15222,1096
1700786,20a4431b-7a2c-44ab-b665-1a4167287c1a,2019-12-10T06:15:00.000Z,45.75899999999999,4.877,69266,69100,Villeurbanne,France,2019-12-10T06:30:00.000Z,45.71,4.92,69290,69800,Saint-Priest,France,9444,680
1701430,e0110f02-36d2-48e0-bb35-f5c9a6e0774e,2019-12-10T06:15:00.000Z,45.775,4.89,69266,69100,Villeurbanne,France,2019-12-10T06:45:00.000Z,46.1,4.75,69019,69220,Belleville-en-Beaujolais,France,30125,2169
1701840,8f9eb61b-7fe5-4d10-a2bc-423b2510fc9a,2019-12-10T06:15:00.000Z,45.83,4.61,69010,69210,L'Arbresle,France,2019-12-10T06:30:00.000Z,45.77,4.74,69044,69260,Charbonnières-les-Bains,France,14124,1017
